  3.46462    ,-0.533566    ,  5.86046    ,  5.86046    , 0.460692E-04, 0.213485E-08
  3.48130    ,-0.432164    ,  6.27885    ,  6.27885    , 0.474997E-04, 0.237687E-08
  3.49799    ,-0.324434    ,  6.61756    ,  6.61756    , 0.488362E-04, 0.260385E-08
  3.51468    ,-0.211764    ,  6.86995    ,  6.86995    , 0.501130E-04, 0.282209E-08
  3.53137    ,-0.956414E-01,  7.03037    ,  7.03037    , 0.513565E-04, 0.303690E-08
  3.54806    , 0.223587E-01,  7.09435    ,  7.09435    , 0.525888E-04, 0.325271E-08
  3.56475    , 0.140599    ,  7.05868    ,  7.05868    , 0.538309E-04, 0.347392E-08
  3.58144    , 0.257398    ,  6.92153    ,  6.92153    , 0.551048E-04, 0.370521E-08
  3.59813    , 0.371058    ,  6.68251    ,  6.68251    , 0.564363E-04, 0.395258E-08
  3.61482    , 0.479886    ,  6.34278    ,  6.34278    , 0.578588E-04, 0.422345E-08
  3.63151    , 0.582221    ,  5.90505    ,  5.90505    , 0.594193E-04, 0.452874E-08
  3.64819    , 0.676462    ,  5.37362    ,  5.37362    , 0.611901E-04, 0.488546E-08
  3.66488    , 0.761093    ,  4.75440    ,  4.75440    , 0.632909E-04, 0.532166E-08
  3.68157    , 0.834707    ,  4.05484    ,  4.05484    , 0.659409E-04, 0.588887E-08
  3.69826    , 0.896038    ,  3.28389    ,  3.28389    , 0.695935E-04, 0.669398E-08
  3.71495    , 0.943977    ,  2.45194    ,  2.45194    , 0.753713E-04, 0.800153E-08
  3.73164    , 0.977604    ,  1.57067    ,  1.57067    , 0.870406E-04, 0.106990E-07
  3.74833    , 0.996200    , 0.652925    , 0.652925    , 0.325057E-04, 0.129818E-08
  3.76502    , 0.999271    ,-0.287457    ,-0.287457    , 0.261317E-04, 0.215920E-08
  3.78171    , 0.986561    , -1.23582    , -1.23582    , 0.875040E-04, 0.769493E-07
  3.79839    , 0.958062    , -2.17694    , -2.17694    , 0.392211E-04, 0.765758E-09
  3.81508    , 0.914026    , -3.09522    , -3.09522    , 0.465616E-04, 0.919321E-09
